aa_eleicao,sq_eleicao_divulga,sg_uf,sg_ue,tp_prestador,cd_esfera_partidaria,ds_esfera_partidaria,nr_partido,sg_partido,sq_candidato,ds_cargo,nm_candidato,ds_situacao_candidatura,ds_situacao_totalizacao,vr_receita,vr_receita_rc_fundo_part,vr_receita_rc_fundo_camp,vr_receita_rc_outros,vr_receita_trf_fundo_part,vr_receita_trf_fundo_camp,vr_receita_trf_outros,dt_carga
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648965,Deputado Estadual,PEDRO ARSENIO HARTMANN,Apto,Suplente,4802.48,0.0,0.0,0.0,1281.58,3520.9,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649787,Deputado Estadual,PEDRO FLORIANO DE OLIVEIRA MAGALHÃES,Apto,Suplente,5285.0,0.0,0.0,0.0,0.0,5285.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598498,Deputado Estadual,PEDRO HOMERO STEIN,Apto,Suplente,30810.84,0.0,0.0,0.0,0.0,30810.84,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598513,Deputado Estadual,PEDRO JOSÉ DA SILVA,Apto,Suplente,42139.15,0.0,0.0,0.0,0.0,42139.15,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621300,Deputado Estadual,PEDRO JUSTINO INCERTI,Apto,Suplente,80000.0,0.0,0.0,0.0,0.0,80000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620221,Deputado Estadual,PEDRO OZORIO PEREIRA,Apto,Eleito por QP,306912.5,0.0,0.0,0.0,0.0,306912.5,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596193,Deputado Estadual,PERCI PEREIRA,Apto,Suplente,86051.33,0.0,0.0,0.0,0.0,86051.33,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001648002,Deputado Estadual,RAFAEL BRAGA LIBRELOTTO,Apto,Suplente,150000.0,0.0,0.0,0.0,0.0,150000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621301,Deputado Estadual,RAFAEL LEANDRO FLECK,Apto,Suplente,190000.0,0.0,0.0,0.0,0.0,190000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696163,Deputado Estadual,RAFAEL LUIZ FANTIN,Apto,Suplente,69860.0,0.0,0.0,0.0,0.0,69860.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596195,Deputado Estadual,RAQUEL FRAGA FERREIRA,Apto,Suplente,70184.44,0.0,0.0,0.0,0.0,70184.44,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648945,Deputado Estadual,RAQUEL VIEIRA DE BAIRROS,Apto,Suplente,14802.48,0.0,0.0,0.0,1281.58,13520.9,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605742,Deputado Estadual,RAUL IRINEU DIAS DE MENEZES,Apto,Não eleito,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596167,Deputado Estadual,RAUL MARTINS DA SILVA,Apto,Suplente,24479.07,0.0,0.0,0.0,0.0,24479.07,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648944,Deputado Estadual,REGINA BEATRIZ KREUSBURG,Apto,Suplente,24802.48,0.0,0.0,0.0,0.0,24802.48,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601919,Deputado Estadual,REGINA MARIA BECKER,Apto,Suplente,305921.05,0.0,0.0,0.0,110000.0,195921.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621327,Deputado Estadual,REGIS DA SILVA MARQUES,Apto,Suplente,57000.0,0.0,0.0,0.0,0.0,57000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647180,Deputado Estadual,REGIS LUIZ HAHN,Apto,Suplente,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601634,Deputado Estadual,REINALDO PEREIRA,Apto,Suplente,12500.0,0.0,0.0,0.0,12500.0,0.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605705,Deputado Estadual,RENATO ORLANDO TIECHER,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647160,Deputado Estadual,RENATO PILAR DE ROSSO,Apto,Suplente,37204.42,0.0,0.0,0.0,0.0,37204.42,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610585,Deputado Estadual,RENE NEDI DE SOUZA RIBEIRO,Apto,Suplente,51711.68,0.0,0.0,0.0,0.0,51711.68,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649818,Deputado Estadual,RENI TERESINHA HENZ WEGMANN,Apto,Suplente,71990.0,0.0,0.0,0.0,0.0,71990.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601920,Deputado Estadual,RENI TERESINHA PORTELA DE BRITES,Apto,Suplente,48721.05,0.0,0.0,0.0,34000.0,14721.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602902,Deputado Estadual,RHILARY GABRIELI DOS SANTOS BECKER,Apto,Suplente,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611290,Deputado Estadual,RIAN ZAMBAN PESCADOR,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614130,Deputado Estadual,RICARDO FAGUNDES NUNES,Apto,Não eleito,5951.72,0.0,0.0,0.0,0.0,5951.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620192,Deputado Estadual,RICARDO HENRIQUE FAVIN,Apto,Suplente,119000.0,0.0,0.0,0.0,0.0,119000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602906,Deputado Estadual,RICARDO LEAL COUGO,Apto,Suplente,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620197,Deputado Estadual,RICARDO SANTOS DA SILVA,Apto,Suplente,330000.0,0.0,0.0,0.0,0.0,330000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610586,Deputado Estadual,RITA DE CASSIA DELLA GIUSTINA DE OLIVEIRA,Apto,Suplente,119694.52,0.0,0.0,0.0,3700.0,115994.52,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,18,REDE,210001598534,Deputado Estadual,RITA DE CASSIA PIOTROWSKI,Apto,Suplente,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601667,Deputado Estadual,ROBERTO DA SILVA,Apto,Suplente,36953.19,0.0,0.0,0.0,23513.19,13440.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001648003,Deputado Estadual,ROBERTO FANTINEL,Apto,Eleito por QP,405000.0,0.0,0.0,0.0,80000.0,325000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596168,Deputado Estadual,ROBSON ROSA LHUL,Apto,Suplente,21710.79,0.0,0.0,0.0,0.0,21710.79,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601666,Deputado Estadual,RODINEI ESCOBAR XAVIER CANDEIA,Apto,Suplente,166360.0,0.0,0.0,0.0,121090.0,45270.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696174,Deputado Estadual,RODRIGO BASTOS DA SILVEIRA,Apto,Suplente,9040.0,0.0,0.0,0.0,0.0,9040.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602897,Deputado Estadual,RODRIGO CONTE,Apto,Suplente,35000.0,0.0,0.0,0.0,0.0,35000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611289,Deputado Estadual,RODRIGO DE MOURA,Apto,Não eleito,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601638,Deputado Estadual,RODRIGO LORENZINI ZUCCO,Apto,Eleito por QP,81973.19,0.0,0.0,0.0,1973.19,80000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620222,Deputado Estadual,RODRIGO MARINI MARONI,Apto,Suplente,130000.0,0.0,0.0,0.0,0.0,130000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648942,Deputado Estadual,RODRIGO MARQUES LORENZONI,Apto,Eleito por QP,332780.3,0.0,0.0,0.0,24300.74,308479.56,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621302,Deputado Estadual,RODRIGO SILVEIRA DA SILVA,Apto,Suplente,70000.0,0.0,0.0,0.0,0.0,70000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648941,Deputado Estadual,RODRIGO THEODOSIO DEWES VIEIRA,Apto,Suplente,80571.14,0.0,0.0,0.0,11281.58,69289.56,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605743,Deputado Estadual,RODRIGO ZAMBRANO PAULO,Apto,Não eleito,70000.0,0.0,0.0,0.0,0.0,70000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620235,Deputado Estadual,ROGERIO CERATTI DOS SANTOS FILHO,Apto,Suplente,92098.62,0.0,0.0,0.0,40000.0,52098.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601923,Deputado Estadual,ROGERIO SAMPAIO BANDEIRA,Apto,Suplente,24721.05,0.0,0.0,0.0,10000.0,14721.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596158,Deputado Estadual,ROGERIO VALIM CARNEIRO,Apto,Suplente,24881.28,0.0,0.0,0.0,0.0,24881.28,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601922,Deputado Estadual,ROGÉRIO FORCOLEN,Apto,Suplente,114721.05,0.0,0.0,0.0,24000.0,90721.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605744,Deputado Estadual,ROGÉRIO MARTINS ROCHA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621494,Deputado Estadual,ROMARIO KRUG OLIVEIRA,Apto,Não eleito,6000.0,0.0,0.0,0.0,0.0,6000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647980,Deputado Estadual,ROMÁRIO AUGUSTO GONÇALVES PAZ,Apto,Suplente,150000.0,0.0,0.0,0.0,0.0,150000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602891,Deputado Estadual,RONALDO RUDOLFO MILBRADT TROJAHN,Apto,Suplente,60000.0,0.0,0.0,0.0,0.0,60000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596147,Deputado Estadual,RONALDO SANTINI,Apto,Eleito por média,543625.38,0.0,0.0,0.0,0.0,543625.38,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601623,Deputado Estadual,ROQUE VALDEVINO SERPA,Apto,Suplente,20000.0,0.0,0.0,0.0,14000.0,6000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601935,Deputado Estadual,ROSANA SILVA DE ALMEIDA,Apto,Suplente,15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648940,Deputado Estadual,ROSANE CUNHA DA ROSA,Apto,Suplente,24802.48,0.0,0.0,0.0,4802.48,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605720,Deputado Estadual,ROSANE ISABEL DASSI,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621303,Deputado Estadual,ROSBERGUER DE ALMEIDA CAMARGO,Apto,Suplente,96000.0,0.0,0.0,0.0,0.0,96000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696198,Deputado Estadual,ROSELI POGGERE DA ROSA,Apto,Suplente,131976.0,0.0,0.0,0.0,0.0,131976.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696201,Deputado Estadual,ROSELI VANDA PIRES ALBUQUERQUE,Apto,Suplente,201260.0,0.0,0.0,0.0,0.0,201260.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647981,Deputado Estadual,ROSEMARIE STEIN,Apto,Suplente,40000.0,0.0,0.0,0.0,0.0,40000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605745,Deputado Estadual,ROSENILDES DOS SANTOS SILVA,Apto,Não eleito,14640.0,0.0,0.0,0.0,0.0,14640.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596187,Deputado Estadual,ROSSANO PERES FARIAS,Apto,Suplente,97024.09,0.0,0.0,0.0,0.0,97024.09,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649772,Deputado Estadual,ROSSI MÉRI DE OLIVEIRA PERES,Apto,Suplente,16500.0,0.0,0.0,0.0,0.0,16500.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001648004,Deputado Estadual,RUBEM DE CASTRO,Apto,Suplente,25500.0,0.0,0.0,0.0,5500.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602907,Deputado Estadual,RUBILAR BORGES TAVARES JUNIOR,Apto,Suplente,15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601924,Deputado Estadual,RUY ALMEIDA IRIGARAY,Apto,Suplente,300000.0,0.0,0.0,0.0,110000.0,190000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001724796,Deputado Estadual,SALETE ANHAIA FERREIRA,Apto,Não eleito,10310.0,0.0,0.0,0.0,0.0,10310.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647178,Deputado Estadual,SALMO DIAS DE OLIVEIRA,Apto,Suplente,100000.0,0.0,0.0,0.0,0.0,100000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610587,Deputado Estadual,SANDRALI DE CAMPOS BUENO,Apto,Suplente,370967.0,0.0,0.0,0.0,0.0,370967.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611288,Deputado Estadual,SANDRO LUIZ FANTINEL,Apto,Não eleito,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696197,Deputado Estadual,SANDRO XAVIER ALVES,Apto,Suplente,19860.0,0.0,0.0,0.0,0.0,19860.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605709,Deputado Estadual,SANDRO ÍTALO ARAÚJO MUTTONI,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614123,Deputado Estadual,SARA BEATRIS DE MORAES VIEIRA,Apto,Não eleito,31795.16,0.0,0.0,0.0,0.0,31795.16,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596189,Deputado Estadual,SEFORA FERNANDA GOMES DE ALMEIDA HERNANDES MOTA,Apto,Suplente,666646.65,0.0,0.0,0.0,0.0,666646.65,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601643,Deputado Estadual,SERGIO PERES ALOS,Apto,Eleito por QP,505300.19,0.0,0.0,0.0,384359.69,120940.5,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620233,Deputado Estadual,SERGIO RENATO DA SILVA JUNIOR,Apto,Suplente,58098.62,0.0,0.0,0.0,0.0,58098.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614124,Deputado Estadual,SEZEFREDO DA SILVA CORDEIRO,Apto,Não eleito,11723.44,0.0,0.0,0.0,991.72,10731.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647177,Deputado Estadual,SILVANA MARIA FRANCISCATTO COVATTI,Apto,Eleito por QP,778454.02,0.0,0.0,0.0,415000.0,363454.02,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649785,Deputado Estadual,SILVANA ROCHA FALCÃO,Apto,Suplente,5100.0,0.0,0.0,0.0,0.0,5100.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596154,Deputado Estadual,SILVANA ROSALINO DA COSTA,Apto,Suplente,30923.88,0.0,0.0,0.0,0.0,30923.88,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649784,Deputado Estadual,SILVIO CESAR SARAIVA LEIVAS,Apto,Suplente,10285.0,0.0,0.0,0.0,0.0,10285.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621304,Deputado Estadual,SILVIO LUIZ DA SILVA RAFAELI,Apto,Suplente,105000.0,0.0,0.0,0.0,0.0,105000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,28,PRTB,210001696840,Deputado Estadual,SILVIO MARINO DA SILVA,Apto,Não eleito,8896.0,0.0,0.0,0.0,0.0,8896.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647154,Deputado Estadual,SIMONE FAGUNDES MESSIAS ZANELLA,Apto,Suplente,107204.42,0.0,0.0,0.0,0.0,107204.42,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647176,Deputado Estadual,SIMONE FLORES HEMANN,Apto,Suplente,80000.0,0.0,0.0,0.0,0.0,80000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649783,Deputado Estadual,SIMONE LINARES ZANON,Apto,Suplente,98586.0,0.0,0.0,0.0,10000.0,88586.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596148,Deputado Estadual,SINARA KUHN,Apto,Suplente,25154.8,0.0,0.0,0.0,470.0,24684.8,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614125,Deputado Estadual,SIONARA BISSANI,Apto,Não eleito,10421.72,0.0,0.0,0.0,0.0,10421.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610589,Deputado Estadual,SOFIA CAVEDON NUNES,Apto,Eleito por QP,483557.0,0.0,0.0,0.0,0.0,483557.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610590,Deputado Estadual,STELA BEATRIZ FARIAS LOPES,Apto,Eleito por QP,368057.0,0.0,0.0,0.0,0.0,368057.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605710,Deputado Estadual,SUELEN CORRÊA DA SILVA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610588,Deputado Estadual,SÉRGIO ANTÔNIO GÖRGEN,Apto,Suplente,69392.0,0.0,0.0,0.0,0.0,69392.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605725,Deputado Estadual,SÉRGIO DOS SANTOS,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605703,Deputado Estadual,SÉRGIO VITOR DORNELES CORREA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621305,Deputado Estadual,TADEU MORAES TRINDADE,Apto,Suplente,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605715,Deputado Estadual,TALIM SILVEIRA PACHECO,Apto,Não eleito,15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647174,Deputado Estadual,TALIS ROMEU POHREN FERREIRA,Apto,Suplente,45000.0,0.0,0.0,0.0,0.0,45000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605746,Deputado Estadual,TARCÍZ GONÇALVES LAUS TEIXEIRA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602889,Deputado Estadual,TATIANA CORADIN MARTINS,Apto,Suplente,113000.0,0.0,0.0,0.0,0.0,113000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001729063,Deputado Estadual,TAÍS REGINA PLUTA,Apto,Suplente,539588.21,0.0,0.0,0.0,0.0,539588.21,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598533,Deputado Estadual,TELISMAR DA SILVA LEMOS JUNIOR,Apto,Suplente,18960.63,0.0,0.0,0.0,0.0,18960.63,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621306,Deputado Estadual,THIAGO ENGELMAN DE LEON MADEIRA,Apto,Suplente,113000.0,0.0,0.0,0.0,0.0,113000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601925,Deputado Estadual,THIAGO PEREIRA DUARTE,Apto,Eleito por média,430000.0,0.0,0.0,0.0,110000.0,320000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621307,Deputado Estadual,THIAGO PINTOS BRUNET,Apto,Suplente,60752.5,0.0,0.0,0.0,0.0,60752.5,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605721,Deputado Estadual,THIAGO TEIXEIRA RALDI,Apto,Não eleito,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621308,Deputado Estadual,TIAGO CADÓ FERNANDES,Apto,Suplente,110000.0,0.0,0.0,0.0,0.0,110000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001648006,Deputado Estadual,TIAGO CHANAN SIMON,Apto,Suplente,259600.0,0.0,0.0,0.0,0.0,259600.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605722,Deputado Estadual,TIAGO DELWING PEDROSO,Apto,Não eleito,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649782,Deputado Estadual,TIAGO TOMAZ PEREIRA,Apto,Suplente,30200.0,0.0,0.0,0.0,0.0,30200.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601926,Deputado Estadual,TITO LIVIO JAEGER FILHO,Apto,Suplente,300000.0,0.0,0.0,0.0,110000.0,190000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602914,Deputado Estadual,TONY DE SIQUEIRA SECHI,Apto,Suplente,158200.0,0.0,0.0,0.0,0.0,158200.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001648005,Deputado Estadual,TÂNIA TEREZINHA DA SILVA,Apto,Suplente,350000.0,0.0,0.0,0.0,0.0,350000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596182,Deputado Estadual,UBIRAJARA DA SILVA MARQUES,Apto,Suplente,54515.64,0.0,0.0,0.0,0.0,54515.64,0.0,2024-04-19 02:05:11
